Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-03-24T22:00:00.000000,Great Britain,Great Britain,GB,157.69,222.31,57.9,37.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-24T23:00:00.000000,Great Britain,Great Britain,GB,130.98,188.12,64.93,42.6,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T00:00:00.000000,Great Britain,Great Britain,GB,111.49,163.41,70.24,46.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T01:00:00.000000,Great Britain,Great Britain,GB,112.8,162.46,70.19,46.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T02:00:00.000000,Great Britain,Great Britain,GB,113.28,163.17,70.03,45.23, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T03:00:00.000000,Great Britain,Great Britain,GB,110.82,160.32,70.44,45.61, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T04:00:00.000000,Great Britain,Great Britain,GB,112.93,162.87,70.05,45.0, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T05:00:00.000000,Great Britain,Great Britain,GB,124.2,178.74,67.01,44.91, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T06:00:00.000000,Great Britain,Great Britain,GB,144.25,204.83,62.21,43.06,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T07:00:00.000000,Great Britain,Great Britain,GB,148.58,210.39,61.71,44.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T08:00:00.000000,Great Britain,Great Britain,GB,130.42,188.46,65.97,48.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T09:00:00.000000,Great Britain,Great Britain,GB,125.82,184.13,66.93,49.54,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T10:00:00.000000,Great Britain,Great Britain,GB,119.06,175.87,68.66,50.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T11:00:00.000000,Great Britain,Great Britain,GB,114.17,169.48,69.92,52.36, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T12:00:00.000000,Great Britain,Great Britain,GB,117.29,173.34,69.06,51.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T13:00:00.000000,Great Britain,Great Britain,GB,115.92,172.09,69.43,51.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T14:00:00.000000,Great Britain,Great Britain,GB,128.94,188.6,66.14,48.5, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T15:00:00.000000,Great Britain,Great Britain,GB,144.79,207.77,61.69,42.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T16:00:00.000000,Great Britain,Great Britain,GB,186.07,259.07,50.46,32.28,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T17:00:00.000000,Great Britain,Great Britain,GB,205.37,283.05,45.65,28.27,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T18:00:00.000000,Great Britain,Great Britain,GB,211.7,290.84,44.8,28.88, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T19:00:00.000000,Great Britain,Great Britain,GB,216.44,297.01,43.31,26.24,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T20:00:00.000000,Great Britain,Great Britain,GB,220.43,302.42,41.78,23.29, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T21:00:00.000000,Great Britain,Great Britain,GB,214.0,294.89,43.37,23.75, nationalgrideso.com; elexon.co.uk,false,""
2025-03-25T22:00:00.000000,Great Britain,Great Britain,GB,200.71,277.89,47.43,24.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-25T23:00:00.000000,Great Britain,Great Britain,GB,190.75,265.23,50.59,24.8, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T00:00:00.000000,Great Britain,Great Britain,GB,189.79,264.18,50.91,24.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T01:00:00.000000,Great Britain,Great Britain,GB,191.44,266.29,50.53,24.34, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T02:00:00.000000,Great Britain,Great Britain,GB,186.93,260.89,51.44,24.73, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T03:00:00.000000,Great Britain,Great Britain,GB,180.25,252.39,53.18,25.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T04:00:00.000000,Great Britain,Great Britain,GB,174.23,245.4,54.2,26.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T05:00:00.000000,Great Britain,Great Britain,GB,178.43,250.82,52.54,27.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T06:00:00.000000,Great Britain,Great Britain,GB,184.53,257.87,51.68,28.97,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T07:00:00.000000,Great Britain,Great Britain,GB,188.61,262.72,51.76,32.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T08:00:00.000000,Great Britain,Great Britain,GB,170.59,240.97,56.11,38.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T09:00:00.000000,Great Britain,Great Britain,GB,150.21,216.09,60.82,43.77, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T10:00:00.000000,Great Britain,Great Britain,GB,127.9,188.64,66.78,49.78,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T11:00:00.000000,Great Britain,Great Britain,GB,114.92,172.81,70.49,54.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T12:00:00.000000,Great Britain,Great Britain,GB,102.4,157.46,73.13,56.64, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T13:00:00.000000,Great Britain,Great Britain,GB,92.46,144.65,75.62,59.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T14:00:00.000000,Great Britain,Great Britain,GB,97.37,150.3,74.21,57.3, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T15:00:00.000000,Great Britain,Great Britain,GB,114.86,171.2,69.4,52.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T16:00:00.000000,Great Britain,Great Britain,GB,141.33,202.05,62.47,45.33, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T17:00:00.000000,Great Britain,Great Britain,GB,169.15,236.11,55.01,39.05, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T18:00:00.000000,Great Britain,Great Britain,GB,190.13,262.54,50.24,37.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T19:00:00.000000,Great Britain,Great Britain,GB,191.21,263.71,49.92,36.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T20:00:00.000000,Great Britain,Great Britain,GB,184.96,255.9,50.9,36.69, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T21:00:00.000000,Great Britain,Great Britain,GB,163.15,228.46,56.45,40.0, nationalgrideso.com; elexon.co.uk,false,""
2025-03-26T22:00:00.000000,Great Britain,Great Britain,GB,146.95,207.49,61.16,44.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-26T23:00:00.000000,Great Britain,Great Britain,GB,113.94,161.62,69.86,47.26,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T00:00:00.000000,Great Britain,Great Britain,GB,103.68,148.46,72.93,48.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T01:00:00.000000,Great Britain,Great Britain,GB,100.51,144.28,74.01,48.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T02:00:00.000000,Great Britain,Great Britain,GB,97.02,139.86,75.04,48.46, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T03:00:00.000000,Great Britain,Great Britain,GB,95.23,137.86,75.18,47.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T04:00:00.000000,Great Britain,Great Britain,GB,105.26,150.82,72.32,46.2, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T05:00:00.000000,Great Britain,Great Britain,GB,120.22,169.84,68.44,44.91, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T06:00:00.000000,Great Britain,Great Britain,GB,135.32,188.97,65.27,45.1,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T07:00:00.000000,Great Britain,Great Britain,GB,126.37,178.6,68.19,48.25, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T08:00:00.000000,Great Britain,Great Britain,GB,110.37,159.58,72.21,53.32, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T09:00:00.000000,Great Britain,Great Britain,GB,88.38,133.29,77.1,59.19, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T10:00:00.000000,Great Britain,Great Britain,GB,67.3,107.08,82.66,65.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T11:00:00.000000,Great Britain,Great Britain,GB,52.24,88.52,86.82,69.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T12:00:00.000000,Great Britain,Great Britain,GB,44.08,78.52,88.99,71.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T13:00:00.000000,Great Britain,Great Britain,GB,39.75,72.42,90.15,72.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T14:00:00.000000,Great Britain,Great Britain,GB,39.35,70.7,90.22,72.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T15:00:00.000000,Great Britain,Great Britain,GB,52.7,86.02,86.45,68.02, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T16:00:00.000000,Great Britain,Great Britain,GB,83.19,123.02,78.52,60.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T17:00:00.000000,Great Britain,Great Britain,GB,104.02,148.13,73.09,55.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T18:00:00.000000,Great Britain,Great Britain,GB,121.89,169.8,69.17,53.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T19:00:00.000000,Great Britain,Great Britain,GB,112.88,158.61,71.12,55.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T20:00:00.000000,Great Britain,Great Britain,GB,99.68,142.82,73.62,58.15, nationalgrideso.com; elexon.co.uk,false,""
2025-03-27T21:00:00.000000,Great Britain,Great Britain,GB,85.88,125.06,77.39,60.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T22:00:00.000000,Great Britain,Great Britain,GB,69.99,104.4,82.03,65.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-27T23:00:00.000000,Great Britain,Great Britain,GB,69.48,104.11,81.92,66.94,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T00:00:00.000000,Great Britain,Great Britain,GB,56.4,87.49,85.3,68.85,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T01:00:00.000000,Great Britain,Great Britain,GB,54.53,85.11,86.22,71.57, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T02:00:00.000000,Great Britain,Great Britain,GB,52.64,83.0,86.36,70.46,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T03:00:00.000000,Great Britain,Great Britain,GB,51.95,82.3,86.62,70.3, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T04:00:00.000000,Great Britain,Great Britain,GB,55.26,86.87,85.55,71.41, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T05:00:00.000000,Great Britain,Great Britain,GB,67.1,101.93,82.65,69.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T06:00:00.000000,Great Britain,Great Britain,GB,76.51,113.32,80.8,67.27,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T07:00:00.000000,Great Britain,Great Britain,GB,57.55,90.02,85.52,67.27, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T08:00:00.000000,Great Britain,Great Britain,GB,54.9,87.96,86.23,68.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T09:00:00.000000,Great Britain,Great Britain,GB,54.28,88.84,86.34,69.63, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T10:00:00.000000,Great Britain,Great Britain,GB,47.52,81.42,88.14,72.07,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T11:00:00.000000,Great Britain,Great Britain,GB,38.45,70.5,90.43,74.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T12:00:00.000000,Great Britain,Great Britain,GB,36.54,68.55,91.03,75.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T13:00:00.000000,Great Britain,Great Britain,GB,41.75,75.08,89.42,74.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T14:00:00.000000,Great Britain,Great Britain,GB,45.99,79.24,88.3,72.14, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T15:00:00.000000,Great Britain,Great Britain,GB,53.99,88.6,85.94,68.7, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T16:00:00.000000,Great Britain,Great Britain,GB,88.04,130.14,77.62,60.26,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T17:00:00.000000,Great Britain,Great Britain,GB,124.73,175.38,68.4,51.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T18:00:00.000000,Great Britain,Great Britain,GB,139.58,193.5,64.3,48.12, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T19:00:00.000000,Great Britain,Great Britain,GB,132.56,185.0,65.71,48.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T20:00:00.000000,Great Britain,Great Britain,GB,118.86,168.08,68.59,51.1,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T21:00:00.000000,Great Britain,Great Britain,GB,107.12,152.98,71.57,52.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-28T22:00:00.000000,Great Britain,Great Britain,GB,90.11,130.8,76.52,56.32, nationalgrideso.com; elexon.co.uk,false,""
2025-03-28T23:00:00.000000,Great Britain,Great Britain,GB,82.52,120.28,79.36,56.55, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T00:00:00.000000,Great Britain,Great Britain,GB,77.76,113.77,81.46,57.41, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T01:00:00.000000,Great Britain,Great Britain,GB,74.52,110.02,82.43,57.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T02:00:00.000000,Great Britain,Great Britain,GB,74.69,110.3,82.39,56.75,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T03:00:00.000000,Great Britain,Great Britain,GB,75.49,111.45,81.77,54.99, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T04:00:00.000000,Great Britain,Great Britain,GB,77.95,114.93,81.01,53.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T05:00:00.000000,Great Britain,Great Britain,GB,76.18,113.4,81.08,52.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T06:00:00.000000,Great Britain,Great Britain,GB,84.63,125.56,79.29,52.85,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T07:00:00.000000,Great Britain,Great Britain,GB,81.48,124.18,80.17,56.63, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T08:00:00.000000,Great Britain,Great Britain,GB,70.07,111.7,82.68,61.44, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T09:00:00.000000,Great Britain,Great Britain,GB,56.11,95.32,85.85,66.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T10:00:00.000000,Great Britain,Great Britain,GB,46.36,81.97,88.49,69.65, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T11:00:00.000000,Great Britain,Great Britain,GB,50.88,87.01,87.85,70.97,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T12:00:00.000000,Great Britain,Great Britain,GB,39.06,73.25,90.42,75.29, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T13:00:00.000000,Great Britain,Great Britain,GB,37.43,69.84,90.8,76.39, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T14:00:00.000000,Great Britain,Great Britain,GB,44.73,76.1,89.53,74.55, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T15:00:00.000000,Great Britain,Great Britain,GB,54.61,86.94,86.79,71.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T16:00:00.000000,Great Britain,Great Britain,GB,63.8,97.18,84.28,68.38, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T17:00:00.000000,Great Britain,Great Britain,GB,76.27,112.37,80.84,64.9, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T18:00:00.000000,Great Britain,Great Britain,GB,80.36,117.72,79.4,64.49, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T19:00:00.000000,Great Britain,Great Britain,GB,71.56,106.67,81.34,64.75,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-29T20:00:00.000000,Great Britain,Great Britain,GB,67.14,100.81,82.35,64.93, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T21:00:00.000000,Great Britain,Great Britain,GB,66.16,99.38,82.77,67.65, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T22:00:00.000000,Great Britain,Great Britain,GB,66.93,100.76,82.37,70.01, nationalgrideso.com; elexon.co.uk,false,""
2025-03-29T23:00:00.000000,Great Britain,Great Britain,GB,67.17,100.78,82.76,70.72, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T00:00:00.000000,Great Britain,Great Britain,GB,56.8,87.39,85.17,72.85,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T01:00:00.000000,Great Britain,Great Britain,GB,60.35,91.81,84.01,69.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T02:00:00.000000,Great Britain,Great Britain,GB,53.18,82.57,85.93,71.52, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T03:00:00.000000,Great Britain,Great Britain,GB,54.5,84.28,85.57,72.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T04:00:00.000000,Great Britain,Great Britain,GB,54.66,84.53,85.55,72.65,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T05:00:00.000000,Great Britain,Great Britain,GB,51.27,79.92,86.72,73.57, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T06:00:00.000000,Great Britain,Great Britain,GB,48.91,77.61,87.37,74.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T07:00:00.000000,Great Britain,Great Britain,GB,45.88,75.08,88.58,76.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T08:00:00.000000,Great Britain,Great Britain,GB,32.64,60.38,91.92,78.98, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T09:00:00.000000,Great Britain,Great Britain,GB,26.39,54.34,93.46,81.03, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T10:00:00.000000,Great Britain,Great Britain,GB,25.3,54.48,93.81,82.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T11:00:00.000000,Great Britain,Great Britain,GB,25.88,56.17,93.52,81.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T12:00:00.000000,Great Britain,Great Britain,GB,30.5,62.46,92.58,80.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T13:00:00.000000,Great Britain,Great Britain,GB,30.96,63.38,92.27,76.98, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T14:00:00.000000,Great Britain,Great Britain,GB,36.65,70.51,90.95,71.87, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T15:00:00.000000,Great Britain,Great Britain,GB,40.04,73.82,90.08,70.17,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T16:00:00.000000,Great Britain,Great Britain,GB,58.5,96.22,85.26,64.86, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T17:00:00.000000,Great Britain,Great Britain,GB,93.62,138.99,76.07,55.01, nationalgrideso.com; elexon.co.uk,false,""
2025-03-30T18:00:00.000000,Great Britain,Great Britain,GB,128.51,182.81,66.88,46.14,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T19:00:00.000000,Great Britain,Great Britain,GB,143.8,203.2,63.69,42.8,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T20:00:00.000000,Great Britain,Great Britain,GB,149.47,210.94,62.03,40.18,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T21:00:00.000000,Great Britain,Great Britain,GB,146.71,208.53,61.87,38.23,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T22:00:00.000000,Great Britain,Great Britain,GB,138.09,196.55,64.17,37.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-30T23:00:00.000000,Great Britain,Great Britain,GB,136.17,193.57,64.75,36.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2025-03-31T00:00:00.000000,Great Britain,Great Britain,GB,133.71,190.16,65.28,35.46, nationalgrideso.com; elexon.co.uk,false,""
2025-03-31T01:00:00.000000,Great Britain,Great Britain,GB,133.54,191.29,65.55,35.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T02:00:00.000000,Great Britain,Great Britain,GB,125.08,178.71,68.1,37.69, nationalgrideso.com; elexon.co.uk,false,""
2025-03-31T03:00:00.000000,Great Britain,Great Britain,GB,131.94,188.42,66.12,36.82, nationalgrideso.com; elexon.co.uk,false,""
2025-03-31T04:00:00.000000,Great Britain,Great Britain,GB,145.88,205.41,62.09,33.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T05:00:00.000000,Great Britain,Great Britain,GB,185.49,258.87,51.46,31.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T06:00:00.000000,Great Britain,Great Britain,GB,210.88,289.73,46.23,29.24, nationalgrideso.com; elexon.co.uk,false,""
2025-03-31T07:00:00.000000,Great Britain,Great Britain,GB,205.65,283.47,47.48,29.58, nationalgrideso.com; elexon.co.uk,false,""
2025-03-31T08:00:00.000000,Great Britain,Great Britain,GB,185.28,260.32,51.54,34.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T09:00:00.000000,Great Britain,Great Britain,GB,165.51,236.97,56.44,39.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T10:00:00.000000,Great Britain,Great Britain,GB,143.82,210.48,62.38,45.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T11:00:00.000000,Great Britain,Great Britain,GB,127.42,189.42,66.57,50.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-03-31T12:00:00.000000,Great Britain,Great Britain,GB,116.5,175.48,69.52,52.9, nationalgrideso.com; elexon.co.uk,false,""
